Nombre,Metodo_deteccion,Radio,Periodo_orbital,Indice_similitud_tierra,Distancia_estrella,Distancia_tierra,Radio_estrella,Ascension_recta,Declinacion
K2-233 c,Transit,1.33399,7.06142,0.30661806,0.020512269938650306,67.64,0.74,15.365333,-19.768316000000002
K2-233 d,Transit,2.64556,24.3662,0.31740921,0.046840490797546014,67.64,0.74,15.365333,-19.768316000000002
K2-237 b,Transit,18.40682,2.1805577,0.050684848,0.010828220858895706,309.5,1.38,16.917927,-27.289436000000002
K2-238 b,Transit,14.573,3.20466,0.063003108,0.01411042944785276,453.0,1.59,23.180291,-6.142501
K2-239 b,Transit,1.09858,5.24,0.44615007,0.01352760736196319,49.0,0.36,10.706287,4.441349000000001
K2-239 c,Transit,0.99769,7.775,0.53722843,0.017668711656441717,49.0,0.36,10.706287,4.441349000000001
K2-239 d,Transit,1.09858,10.115,0.61393989,0.02101226993865031,49.0,0.36,10.706287,4.441349000000001
K2-24 b,Transit,5.40322,20.88977,0.16349814,0.04664696012269939,171.39,1.16,16.171582,-23.009667999999998
K2-24 c,Transit,7.49949,42.3391,0.1612087,0.07475559509202453,171.39,1.16,16.171582,-23.009667999999998
K2-240 b,Transit,1.99538,6.034,0.31579887,0.015736196319018406,70.0,0.54,15.189975,-16.124783
K2-240 c,Transit,1.80481,20.523,0.52478781,0.03555214723926381,70.0,0.54,15.189975,-16.124783
K2-241 b,Transit,2.54467,26.8199,0.30531849,0.048067484662576695,149.6,0.75,12.082625,-5.195076
K2-242 b,Transit,2.54467,6.51389,0.38300591,0.015153374233128835,109.6,0.37,11.989061,-5.482149
K2-243 b,Transit,2.17474,11.54182,0.25087605,0.03334355828220859,269.2,1.39,12.074761,-3.100815
K2-243 c,Transit,2.00659,24.94598,0.26789041,0.05573619631901841,269.2,1.39,12.074761,-3.100815
K2-244 b,Transit,1.74876,21.06884,0.3010327,0.04349693251533743,214.0,0.92,12.231262,-2.1681320000000004
K2-245 b,Transit,4.33827,11.89307,0.17295852,0.029417177914110432,463.4,1.25,12.345446,-0.40911099999999995
K2-246 b,Transit,3.48631,5.76918,0.1972485,0.018466257668711655,723.1,0.94,12.108648,-0.83944
K2-247 b,Transit,2.11869,2.25021,0.25482622,0.00932515337423313,260.2,0.69,12.592913,-9.930768
K2-247 c,Transit,2.18595,6.49424,0.26975244,0.018865030674846628,260.2,0.69,12.592913,-9.930768
K2-248 b,Transit,2.56709,7.17256,0.23652769,0.021441717791411047,410.5,0.92,12.187817,-8.585995
K2-249 b,Transit,2.79129,12.409,0.22221051,0.03530674846625767,528.3,1.57,12.224445,-7.004886
K2-25 b,Transit,3.43026,3.484552,0.31373637,0.009463917177914111,45.01,0.29,4.2182292,15.247762999999999
K2-250 b,Transit,2.44378,4.01457,0.23976038,0.014079754601226995,417.6,0.81,12.335452,-7.024215
K2-251 b,Transit,2.3541,9.30075,0.37264327,0.02128834355828221,147.7,0.49,12.712616,-7.46408
K2-252 b,Transit,1.73755,13.81513,0.30161559,0.03193251533742331,229.9,0.82,12.157758,-7.69048
K2-253 b,Transit,12.6673,4.00167,0.072204094,0.015521472392638038,901.8,1.1,12.405694,-5.621116000000001
K2-254 b,Transit,1.62545,4.09639,0.28788787,0.013742331288343559,229.4,0.67,12.370051,-3.282764
K2-254 c,Transit,2.18595,12.11839,0.30359923,0.02831288343558282,229.4,0.67,12.370051,-3.282764
K2-255 b,Transit,2.90339,1.96417,0.21796417,0.008404907975460124,192.4,0.69,12.660867,-2.629458
K2-256 b,Transit,2.63435,5.52011,0.23523816,0.017730061349693252,580.5,0.78,12.415145,-1.934069
K2-257 b,Transit,0.82954,1.60588,0.30490019,0.006625766871165645,64.1,0.5,12.5519,-0.04684100000000004
K2-258 b,Transit,3.00428,19.0921,0.2203667,0.04570552147239264,675.2,1.31,12.508756,-0.8390799999999999
K2-259 b,Transit,2.32047,15.48043,0.25263732,0.038987730061349694,422.1,1.13,12.453513,1.566849
K2-26 b,Transit,2.66798,14.5665,0.41792615,0.02950920245398773,99.33,0.52,6.2804391,24.596411
K2-260 b,Transit,17.39792,2.6266657,0.05320271,0.012392638036809817,676.32,1.69,5.1244886,16.867718
K2-261 b,Transit,9.5285,11.63344,0.094575045,0.03366782208588957,214.58,1.65,10.868829,0.493352
K2-263 b,Transit,2.41015,50.818947,0.37411723,0.07969985889570554,163.23,0.85,8.645493,15.680626
K2-264 b,Transit,2.23079,5.840002,0.33014708,0.0154079754601227,187.0,0.47,8.7572382,19.698462
K2-264 c,Transit,2.66798,19.660302,0.53641913,0.03461042944785276,187.0,0.47,8.7572382,19.698462
K2-265 b,Transit,1.71513,2.369172,0.27078026,0.010392363496932516,139.22,0.98,22.802103,-13.505311
K2-266 b,Transit,3.29574,0.658524,0.19968494,0.004006134969325154,77.16,0.7,10.52903,0.937571
K2-266 c,Transit,0.70623,7.814,0.32451597,0.020846591411042944,77.16,0.7,10.52903,0.937571
K2-266 d,Transit,2.92581,14.697,0.2967443,0.03178353374233129,77.16,0.7,10.52903,0.937571
K2-266 e,Transit,2.73524,19.482,0.34005981,0.0383483036809816,77.16,0.7,10.52903,0.937571
K2-268 b,Transit,1.41246,2.151894,0.28630036,0.009447852760736198,331.46,0.78,8.9139704,11.848265000000001
K2-268 c,Transit,2.6904,9.326841,0.24570923,0.02512269938650307,331.46,0.78,8.9139704,11.848265000000001
K2-269 b,Transit,1.5694,4.144965,0.27712733,0.01628834355828221,362.07,1.45,8.6770116,13.014676
K2-27 b,Transit,4.484,6.771315,0.17180369,0.02120587852760736,251.43,0.89,11.434345,1.230738
K2-270 b,Transit,1.37883,1.543069,0.28681235,0.007576687116564417,283.53,0.77,8.7511073,13.549833
K2-270 c,Transit,2.94823,4.400028,0.22181502,0.015245398773006137,283.53,0.77,8.7511073,13.549833
K2-271 b,Transit,7.27529,8.562421,0.12000589,0.023619631901840493,571.47,0.99,8.3482594,16.090946
K2-272 b,Transit,2.9146,14.453533,0.24134653,0.03315950920245399,426.57,0.81,8.8414087,17.542444000000003
K2-273 b,Transit,4.41674,11.716332,0.18788862,0.029877300613496936,310.6,0.84,8.6518041,19.010023
K2-274 b,Transit,2.19716,14.129714,0.28960993,0.03263803680981595,232.82,0.74,8.6188298,20.399372
K2-275 b,Transit,2.242,3.280961,0.25097644,0.012269938650306749,124.09,0.73,8.8113265,20.455076
K2-275 c,Transit,2.34289,8.438756,0.26609856,0.023006134969325152,124.09,0.73,8.8113265,20.455076
K2-276 b,Transit,3.76656,18.718269,0.22555184,0.03960122699386503,489.88,0.85,8.3968505,22.634024
K2-277 b,Transit,2.07385,6.326763,0.25759156,0.02070552147239264,113.53,0.97,13.467776,-14.06218
K2-278 b,Transit,2.98186,3.334966,0.21077571,0.014969325153374236,804.13,1.61,13.553452,-13.495944
K2-279 b,Transit,1.21068,7.122605,0.29961238,0.020552147239263806,183.8,0.86,13.651982,-5.958406
K2-28 b,Transit,2.32047,2.260455,0.30927379,0.006564417177914111,63.11,0.29,22.374961,-6.044633999999999
K2-280 b,Transit,7.66764,19.895202,0.1231411,0.0456441717791411,396.9,1.28,19.43969,-21.752337999999998
K2-281 b,Transit,8.1833,8.687721,0.12555388,0.023711656441717792,466.11,0.76,1.0818234,7.269234
K2-282 b,Transit,2.82492,4.169836,0.2711924,0.01530674846625767,502.28,0.97,0.89546785,7.995316
K2-283 b,Transit,3.51994,1.921036,0.19306625,0.00892638036809816,408.24,0.82,0.87962765,9.692924
K2-284 b,Transit,2.78008,4.795069,0.24726388,0.014679488957055216,107.6,0.61,5.276046,20.255108
K2-285 b,Transit,2.58951,3.471745,0.23213908,0.011708588957055217,155.65,0.79,23.292286,1.30029
K2-285 c,Transit,3.53115,7.138048,0.2139301,0.025276073619631904,155.65,0.79,23.292286,1.30029
K2-285 d,Transit,2.47741,10.45582,0.28207488,0.03613496932515338,155.65,0.79,23.292286,1.30029
K2-285 e,Transit,1.95054,14.76289,0.37277921,0.055340490797546014,155.65,0.79,23.292286,1.30029
K2-286 b,Transit,2.09627,27.359,0.5966982,0.05423312883435583,76.32,0.62,15.557972,-15.226744
K2-287 b,Transit,9.49487,14.893291,0.10308263,0.04122011963190184,159.05,1.07,15.53829,-21.641738999999998
K2-288 B b,Transit,1.9057,31.393463,0.63947201,0.05030674846625768,65.72,0.32,3.6962295,18.268902
K2-289 b,Transit,9.10252,13.156969,0.10780192,0.03282208588957056,270.7,1.02,16.44287,-14.207614
K2-29 b,Transit,13.3399,3.2588321,0.070592185,0.012963756441717792,179.39,0.86,4.1780434,24.402041999999998
K2-290 b,Transit,3.06033,9.21165,0.21039111,0.02831288343558282,274.99,1.51,15.657186,-19.801182
K2-290 c,Transit,11.27726,48.36685,0.10791193,0.09355828220858896,274.99,1.51,15.657186,-19.801182
K2-291 b,Transit,1.59182,2.225177,0.2768656,0.010003067484662577,90.29,0.9,5.0963865,21.548630000000003
K2-293 b,Transit,2.45499,13.1225,0.25225269,0.03294023926380368,396.64,0.95,23.440425,-5.972124
K2-294 b,Transit,1.65908,2.50387,0.27288192,0.01103006809815951,377.04,1.2,23.470112,-6.396310000000001
K2-295 b,Transit,10.05537,4.024867,0.09874913,0.01383435582822086,225.7,0.7,1.3073267,6.816871
K2-3 b,Transit,2.17474,10.05449,0.35574521,0.023588957055214726,44.13,0.56,11.488997,-0.5452130000000001
K2-3 c,Transit,1.84965,24.64354,0.5664846,0.04291411042944786,44.13,0.56,11.488997,-0.5452130000000001
K2-3 d,Transit,1.51335,44.55983,0.79753887,0.06368098159509203,44.13,0.56,11.488997,-0.5452130000000001
K2-30 b,Transit,11.64719,4.098503,0.080279382,0.014843558282208591,336.26,0.84,3.4894642,22.299404000000003
K2-31 b,Transit,11.8826,1.25785,0.07559579,0.006748466257668712,110.87,0.78,16.362718,-22.452135
K2-32 b,Transit,4.96603,8.991828,0.2711924,0.024647239263803685,158.39,0.84,16.828407,-18.457178
K2-32 c,Transit,2.73524,20.66186,0.2711924,0.04291411042944786,158.39,0.84,16.828407,-18.457178
K2-32 d,Transit,3.27332,31.7142,0.2711924,0.05711656441717792,158.39,0.84,16.828407,-18.457178
K2-32 e,Transit,1.0089,4.34882,0.2711924,0.015187116564417178,158.39,0.84,16.828407,-18.457178
K2-33 b,Transit,5.0445,5.424865,0.16759765,0.015273805214723926,139.8,1.05,16.170761,-18.680727
K2-34 b,Transit,13.95645,2.995633,0.065236353,0.013067484662576687,352.34,1.44,8.505252,22.235909
K2-35 b,Transit,1.92812,5.608352,0.28873254,0.016992638036809816,254.43,0.62,11.340206,1.2859559999999999
K2-35 c,Transit,1.32278,2.399964,0.29633581,0.009589555214723926,254.43,0.62,11.340206,1.2859559999999999
K2-36 b,Transit,1.43488,1.422614,0.28425092,0.006840490797546013,110.09,0.72,11.296605,3.866393
K2-36 c,Transit,3.19485,5.340888,0.21524648,0.016564417177914112,110.09,0.72,11.296605,3.866393
K2-37 b,Transit,1.61424,4.44117,0.28007395,0.01567484662576687,180.86,0.85,16.230068,-23.212937999999998
K2-37 c,Transit,2.74645,6.42904,0.22961376,0.020061349693251535,180.86,0.85,16.230068,-23.212937999999998
K2-37 d,Transit,2.73524,14.09189,0.24768313,0.033834355828220856,180.86,0.85,16.230068,-23.212937999999998
K2-38 b,Transit,1.9057,4.01593,0.26234618,0.019841083435582822,193.71,1.38,16.00224,-22.810713
K2-38 c,Transit,2.42136,10.56103,0.24074034,0.029570552147239266,193.71,1.38,16.00224,-22.810713
K2-39 b,Transit,6.2776,4.60543,0.12709936,0.014465053680981596,310.14,2.97,22.557893,-8.977231
K2-4 b,Transit,2.09627,10.003417,0.3479071,0.024002944785276075,233.37,0.57,11.64971,-2.094415
K2-42 b,Transit,2.15232,6.68796,0.27679519,0.01892638036809816,401.36,0.64,11.777716,-4.828087
K2-43 b,Transit,4.50642,3.471149,0.18983667,0.011408601226993867,183.48,0.54,11.274477,-2.0245599999999997
K2-43 c,Transit,2.42136,2.198884,0.25133268,0.008414954601226994,183.48,0.54,11.274477,-2.0245599999999997
K2-44 b,Transit,2.72403,5.65688,0.2227821,0.019969325153374236,483.19,1.58,11.600776,-1.479119
K2-45 b,Transit,6.71479,1.7292684,0.13096625,0.0068711656441717795,502.34,0.45,11.308859,-0.22586999999999996
K2-46 b,Transit,2.05143,19.1541,0.26317433,0.04239570552147239,454.93,1.29,11.617757,0.907261
K2-47 b,Transit,1.89449,31.6372,0.37466933,0.05457055214723927,353.38,0.76,11.23884,2.780711
K2-48 b,Transit,2.242,20.5065,0.32345416,0.041226993865030676,316.61,0.73,11.741571,3.272425
K2-49 b,Transit,1.92812,2.77065,0.2811387,0.009478527607361963,463.06,0.45,11.821348,3.475569
K2-5 b,Transit,1.9057,5.73594,0.31201669,0.016319018404907976,204.12,0.57,11.2869,-0.12202399999999997
K2-5 c,Transit,2.26442,10.93241,0.35604252,0.0250920245398773,204.12,0.57,11.2869,-0.12202399999999997
K2-50 b,Transit,1.59182,8.7529,0.2711924,0.021625766871165644,259.33,0.97,11.298909,5.988378
K2-52 b,Transit,18.00326,3.535055,0.051436225,0.016564417177914112,1041.7,2.19,16.440762,-23.030052
K2-53 b,Transit,2.60072,12.20772,0.25301677,0.030061349693251537,139.1,0.81,16.276122,-19.599466000000003
K2-54 b,Transit,1.15463,9.7843,0.49298485,0.020582822085889574,175.84,0.38,22.536948,-16.456004999999998
K2-55 b,Transit,3.82261,2.849258,0.19114801,0.010693251533742332,160.26,0.63,22.250129,-16.749292
K2-57 b,Transit,2.09627,9.0063,0.30311686,0.022883435582822086,266.23,0.62,22.846115,-13.930114
K2-58 b,Transit,2.67919,7.05254,0.23345149,0.021226993865030675,182.69,0.86,22.254788,-13.950192
K2-58 c,Transit,1.62545,2.53726,0.27606098,0.010736196319018407,182.69,0.86,22.254788,-13.950192
K2-58 d,Transit,1.71513,22.8827,0.32180235,0.04653374233128835,182.69,0.86,22.254788,-13.950192
K2-59 b,Transit,2.41015,20.6921,0.30675562,0.04153374233128834,314.09,0.73,22.596158,-13.972254999999999
K2-59 c,Transit,2.29805,11.2954,0.27366234,0.027760736196319018,314.09,0.73,22.596158,-13.972254999999999
K2-6 b,Transit,2.49983,30.94191,0.27710446,0.058220858895705524,319.59,0.96,11.879485,-0.801523
K2-60 b,Transit,7.65643,3.00265,0.11021041,0.013803680981595092,498.7,1.12,22.573746,-12.268298
K2-61 b,Transit,2.47741,2.57302,0.23249001,0.012024539877300613,410.35,1.36,22.644984,-12.439976
K2-62 b,Transit,2.14111,6.67202,0.26720844,0.019509202453987733,112.83,0.73,22.290946,-11.812502
K2-62 c,Transit,2.14111,16.1966,0.30900718,0.03521472392638037,112.83,0.73,22.290946,-11.812502
K2-63 b,Transit,3.21727,20.257,0.20769859,0.049907975460122704,524.41,1.63,22.228446,-11.933625999999999
K2-63 c,Transit,3.90108,25.4556,0.18691211,0.05797546012269939,524.41,1.63,22.228446,-11.933625999999999
K2-64 b,Transit,2.07385,6.53044,0.26429275,0.018987730061349694,506.87,0.73,22.160908,-10.571258
K2-65 b,Transit,1.58061,12.6475,0.30491599,0.03110429447852761,78.06,0.84,22.214119,-9.074621
K2-66 b,Transit,2.48862,5.06963,0.23275831,0.018352760736196322,520.43,1.67,22.101781,-9.288451
K2-68 b,Transit,1.58061,8.05428,0.3073165,0.021717791411042946,169.47,0.68,22.267986,-9.432682
K2-69 b,Transit,2.32047,7.06599,0.30812959,0.01812883435582822,181.63,0.49,22.383971,-9.511420000000001
K2-7 b,Transit,2.66798,28.67992,0.26755298,0.05564417177914111,754.64,0.96,11.139585,-0.934245
K2-70 b,Transit,2.89218,13.97896,0.23369671,0.03411042944785276,234.47,0.93,22.565055,-9.915054
K2-71 b,Transit,2.15232,6.98541,0.33694595,0.017147239263803682,153.86,0.43,22.78163,-8.118381
K2-72 b,Transit,1.07616,5.577212,0.45254367,0.012344171779141105,66.56,0.33,22.308133,-8.387618
K2-72 c,Transit,1.15463,15.189034,0.75020127,0.024071134969325152,66.56,0.33,22.308133,-8.387618
K2-72 d,Transit,1.0089,7.760178,0.52829121,0.015430214723926382,66.56,0.33,22.308133,-8.387618
K2-72 e,Transit,1.28915,24.158868,0.90286374,0.03271205521472393,66.56,0.33,22.308133,-8.387618
K2-73 b,Transit,2.45499,7.49543,0.23882684,0.023371165644171778,271.27,1.06,22.335033,-8.943907
K2-74 b,Transit,2.30926,19.5666,0.26141588,0.043006134969325156,381.85,0.98,22.661291,-7.285495
K2-75 b,Transit,2.66798,7.8142,0.22620607,0.024846625766871168,570.86,1.56,22.589658,-6.5301469999999995
K2-75 c,Transit,2.76887,18.311,0.22808969,0.04383435582822086,570.86,1.56,22.589658,-6.5301469999999995
K2-77 b,Transit,2.29805,8.199796,0.26217887,0.022878419325153377,142.31,0.76,3.6818954,12.572612
K2-79 b,Transit,3.68809,10.99573,0.19145883,0.030276073619631902,257.9,1.28,3.6837272,13.519372
K2-8 b,Transit,3.57599,10.35239,0.22021925,0.026257668711656443,407.93,0.74,11.319579,0.284375
K2-8 c,Transit,2.41015,5.06416,0.24806854,0.016319018404907976,407.93,0.74,11.319579,0.284375
K2-80 b,Transit,2.00659,19.0918,0.2940885,0.04141104294478528,201.96,0.87,3.9358327,13.559289000000001
K2-80 c,Transit,1.46851,5.605,0.28852302,0.018282208588957058,201.96,0.87,3.9358327,13.559289000000001
K2-80 d,Transit,2.55588,28.867253,0.29299979,0.05453095705521473,201.96,0.87,3.9358327,13.559289000000001
K2-81 b,Transit,1.97296,6.102325,0.28289742,0.018130736196319018,254.14,0.63,3.8323661,14.5022
K2-83 b,Transit,1.24431,2.74697,0.32245015,0.009245398773006135,125.98,0.42,3.9934377,15.558886000000001
K2-83 c,Transit,1.47972,9.99767,0.44683538,0.021874233128834356,125.98,0.42,3.9934377,15.558886000000001
K2-84 b,Transit,2.41015,6.4215,0.24208362,0.020398773006134973,287.23,0.93,3.7206184,16.634548
K2-84 c,Transit,2.02901,27.86,0.30390614,0.05423312883435583,287.23,0.93,3.7206184,16.634548
K2-85 b,Transit,1.0089,0.684533,0.29579765,0.0038742331288343563,97.49,0.51,3.9642931,18.465253999999998
K2-86 b,Transit,1.96175,8.77683,0.27337547,0.023619631901840493,260.61,0.76,3.4368534,18.635616
K2-87 b,Transit,7.60038,9.726618,0.11379987,0.028834355828220862,503.6,1.4,4.4157483,18.827417
K2-88 b,Transit,1.2331,4.6122,0.44572067,0.010582822085889572,110.91,0.26,3.6501067,19.120178
K2-89 b,Transit,0.61655,1.096026,0.29031969,0.004484662576687117,86.25,0.32,3.8044479,20.459639
K2-9 b,Transit,2.25321,18.4498,0.7057859,0.027914110429447855,83.16,0.31,11.750965,0.005301
K2-90 b,Transit,2.60072,13.733314,0.30548041,0.0294478527607362,134.9,0.62,3.9434939,22.472631
K2-90 c,Transit,1.30036,2.900706,0.29889885,0.010929984662576686,134.9,0.62,3.9434939,22.472631
K2-91 b,Transit,1.09858,1.419549,0.3228566,0.0050306748466257675,62.69,0.28,4.2145378,24.205112
K2-95 b,Transit,3.87866,10.134016,0.36559252,0.02134969325153374,180.63,0.42,8.6241836,18.976685
K2-97 b,Transit,10.61587,8.406726,0.082951377,0.02638036809815951,869.76,4.47,8.5175226,10.847586
K2-98 b,Transit,5.20144,10.136448,0.14934517,0.029877300613496936,526.31,1.57,8.432553,11.511145
K2-99 b,Transit,11.72566,18.251985,0.078203956,0.048987730061349696,522.29,2.63,13.91825,-4.5575339999999995
KELT-1 b,Transit,12.4431,1.217514,0.071593243,0.007564787730061351,262.0,1.46,0.024142801,39.383808
KELT-10 b,Transit,15.68279,4.1662739,0.059810731,0.016104294478527608,183.0,1.21,18.969893,-46.996758
KELT-11 b,Transit,15.1335,4.7361,0.060699717,0.0191143763803681,99.44,2.69,10.780485,-8.600975
KELT-12 b,Transit,19.9538,5.031623,0.047131737,0.020576687116564418,360.0,2.37,17.842701,36.570232000000004
KELT-14 b,Transit,19.53903,1.7100566,0.047870255,0.009217791411042946,266.0,1.52,7.2200994,-41.590256000000004
KELT-15 b,Transit,19.5054,3.32944,0.048394917,0.017027928527607362,327.74,1.78,7.8276695,-51.879547
KELT-16 b,Transit,15.86215,0.9689951,0.057613749,0.006269938650306749,450.28,1.36,20.951234,31.661033999999997
KELT-17 b,Transit,17.09525,3.0801716,0.053982347,0.01497239263803681,210.0,1.65,8.374502,13.735318999999999
KELT-18 b,Transit,17.5997,2.8717518,0.052575626,0.013957055214723927,311.0,1.91,14.434935,59.444275
KELT-19 A b,Transit,21.4111,4.6117093,0.044025935,0.0195398773006135,302.8,1.83,7.433967,7.615806
KELT-2 A b,Transit,15.1335,4.11379,0.060605982,0.017794820245398774,134.57,1.93,6.1775969,30.957144
KELT-20 b,Transit,19.51661,3.4741085,0.047737682,0.016625766871165643,139.7,1.56,19.644095,31.219224999999998
KELT-21 b,Transit,17.77906,3.6127647,0.052112608,0.016024539877300615,415.0,1.64,20.320004,32.581039000000004
KELT-23 A b,Transit,14.83083,2.255251,0.062109458,0.010128834355828223,125.42,1.0,15.476443,66.358762
KELT-3 b,Transit,17.4876,2.70339,0.053127397,0.014576383128834356,211.35,1.7,9.9095555,40.388069
KELT-4 A b,Transit,19.04579,2.9895932,0.049152345,0.013242331288343559,210.0,1.6,10.470837,25.573189
KELT-6 b,Transit,14.573,7.8457,0.064116514,0.02728102239263804,242.39,1.73,13.065459,30.640051
KELT-6 c,Radial Velocity,12.994966,1276.0,0.37754934,0.7492943251533742,242.39,1.73,13.065459,30.640051
KELT-7 b,Transit,17.936,2.73477,0.051703581,0.01417131165644172,137.21,1.81,5.2197024,33.318165
KELT-8 b,Transit,18.1602,3.24406,0.051558036,0.01227044110429448,198.7,1.46,18.887035,24.12738
KELT-9 b,Transit,21.19811,1.4811235,0.044010403,0.01061963190184049,205.65,2.36,20.523988,39.938827999999994
KIC 10001893 b,Orbital Brightness Modulation,0.0,0.2197,0.2711924,0.031595092024539875,1758.47,0.97,19.15928,46.984489
KIC 10001893 c,Orbital Brightness Modulation,0.0,0.32528,0.2711924,0.031595092024539875,1758.47,0.97,19.15928,46.984489
KIC 10001893 d,Orbital Brightness Modulation,0.0,0.81161,0.2711924,0.031595092024539875,1758.47,0.97,19.15928,46.984489
KIC 10525077 b,Transit,5.50411,854.083,0.42520741,0.5420830674846626,1525.31,1.01,19.158539,47.771187
KIC 3558849 b,Transit,6.90536,1322.3,0.3181432,0.7182142638036809,1258.75,1.01,19.663324,38.605197000000004
KIC 5437945 b,Transit,6.40091,440.7813,0.45517974,0.35555110429447856,1322.48,1.24,19.231658,40.651357
KIC 5951458 b,Transit,6.60269,1320.1,0.44612347,0.7174174233128835,758.78,1.52,19.266106,41.223038
KIC 7917485 b,Pulsation Timing Variations,12.349938,840.0,0.33213916,0.6359152760736196,1439.31,2.1115127,19.962307,43.632622
KIC 8540376 b,Transit,4.10286,31.8099,0.19120528,0.06104891411042945,1106.37,1.26,18.82517,44.694592
KIC 8540376 c,Transit,2.39894,75.2,0.29705812,0.10833820858895706,1106.37,1.26,18.82517,44.694592
